dataset,trial,obs_fraction,noise_fraction,candidate,candidate_family,accepted_by_noharm,chosen_safe_output,radius,baseline_radius,certificate_ratio,hidden_rel_error,baseline_hidden_rel_error,hidden_error_ratio,data_residual,pde_residual,physics_necessary,physics_rejected,unsafe_if_selected,notes
kdv,1,0.03,0.03,physics_filtered_s2,physics_informed,False,physics_filtered_s1.3,265.59882464535076,413.94771569191045,0.6416240857892009,0.07618604726401057,0.08674752080853902,0.8782504278281682,0.011319598455788865,1770.361442268743,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,2,0.03,0.03,data_only_lowrank,data_only,False,physics_filtered_s1.3,564.0132051186861,401.5404354637507,1.4046236824624883,0.0677224111667886,0.06822324858459376,0.9926588453468788,0.0,3759.8482424172144,True,False,False,data-driven candidate without PDE residual selection
kdv,2,0.03,0.03,risky_sensor_overfit,risky,False,physics_filtered_s1.3,16738.480059976082,401.5404354637507,41.68566495836038,0.21123437037910278,0.06822324858459376,3.096222691801101,0.0,111589.56393561643,True,False,False,fits observed points but injects high-frequency nonphysical structure
kdv,2,0.03,0.03,underfit_oversmooth,underfit,False,physics_filtered_s1.3,199.0984265921728,401.5404354637507,0.49583655594293446,0.062161710636046905,0.06822324858459376,0.9111514318767454,0.03006977572616941,1326.8954237954767,True,False,False,oversmoothed challenge candidate; shown for diagnosis but not eligible for safe replacement
kdv,2,0.03,0.03,physics_filtered_s0.4,physics_informed,False,physics_filtered_s1.3,521.2519592771743,401.5404354637507,1.2981306818456873,0.066014294535918,0.06822324858459376,0.9676216818244241,0.0003850872774132706,3474.771869085067,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,2,0.03,0.03,physics_filtered_s0.8,physics_informed,True,physics_filtered_s1.3,357.79268776397595,401.5404354637507,0.8910502060664198,0.059002695249146135,0.06822324858459376,0.864847342693167,0.0034362497861054435,2385.028846881897,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,2,0.03,0.03,physics_filtered_s1.3,physics_informed,True,physics_filtered_s1.3,309.1863463067236,401.5404354637507,0.7700005254754343,0.05732192711893497,0.06822324858459376,0.8402110469280591,0.006462694776762998,2060.969508679066,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,2,0.03,0.03,physics_filtered_s2,physics_informed,False,physics_filtered_s1.3,292.7679930329866,401.5404354637507,0.7291121072149549,0.05802496483005553,0.06822324858459376,0.8505160049254568,0.012091329291993047,1951.4786372241513,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,3,0.03,0.03,data_only_lowrank,data_only,False,physics_filtered_s1.3,507.1419068504805,395.0541228588898,1.2837276654156733,0.039270039012786924,0.04022739200891057,0.9762014649896323,0.0,3380.715224440298,True,False,False,data-driven candidate without PDE residual selection
kdv,3,0.03,0.03,risky_sensor_overfit,risky,False,physics_filtered_s1.3,16669.792308535747,395.0541228588898,42.1962241221566,0.20383006811108814,0.04022739200891057,5.066947120531001,0.0,111131.62586603455,True,False,False,fits observed points but injects high-frequency nonphysical structure
kdv,3,0.03,0.03,underfit_oversmooth,underfit,False,physics_filtered_s1.3,144.45293706647712,395.0541228588898,0.36565353633348663,0.039695558931841894,0.04022739200891057,0.9867793299168475,0.022225968124971872,962.6490238692853,True,False,False,oversmoothed challenge candidate; shown for diagnosis but not eligible for safe replacement
kdv,3,0.03,0.03,physics_filtered_s0.4,physics_informed,False,physics_filtered_s1.3,472.20724312491194,395.0541228588898,1.1952975954476481,0.03870172347920336,0.04022739200891057,0.962073889096978,0.00028597975810792947,3147.816267280998,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,3,0.03,0.03,physics_filtered_s0.8,physics_informed,True,physics_filtered_s1.3,317.5105378198439,395.0541228588898,0.803714021567762,0.036256940115382295,0.04022739200891057,0.9012997935946209,0.0024503628048482043,2116.494042845259,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,3,0.03,0.03,physics_filtered_s1.3,physics_informed,True,physics_filtered_s1.3,240.66785963572343,395.0541228588898,0.609202247768181,0.03529778543215003,0.04022739200891057,0.8774564710397815,0.004581213375801596,1604.1974397931924,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,3,0.03,0.03,physics_filtered_s2,physics_informed,False,physics_filtered_s1.3,210.0201324750441,395.0541228588898,0.5316236948881586,0.03557487328377982,0.04022739200891057,0.8843445102037801,0.008680124490519638,1399.853730665366,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,4,0.03,0.03,data_only_lowrank,data_only,False,physics_filtered_s1.3,558.2483343314469,448.00248724547725,1.2460831138769115,0.050043153387539396,0.05070701140995281,0.9869079639098979,0.0,3721.4225365105735,True,False,False,data-driven candidate without PDE residual selection
kdv,4,0.03,0.03,risky_sensor_overfit,risky,False,physics_filtered_s1.3,16645.264336556782,448.00248724547725,37.154401617052145,0.2032735677678756,0.05070701140995281,4.0087862035578015,0.0,110968.10366290234,True,False,False,fits observed points but injects high-frequency nonphysical structure
kdv,4,0.03,0.03,underfit_oversmooth,underfit,False,physics_filtered_s1.3,176.87170506152992,448.00248724547725,0.39480072119469045,0.04774218578119843,0.05070701140995281,0.941530262832371,0.027911836042569315,1178.736866052561,True,False,False,oversmoothed challenge candidate; shown for diagnosis but not eligible for safe replacement
kdv,4,0.03,0.03,physics_filtered_s0.4,physics_informed,False,physics_filtered_s1.3,513.9050177736117,448.00248724547725,1.1471030460864893,0.0490660745120922,0.05070701140995281,0.9676388559845954,0.0003361541508416357,3425.799404044578,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,4,0.03,0.03,physics_filtered_s0.8,physics_informed,True,physics_filtered_s1.3,331.972369778023,448.00248724547725,0.7410056399890526,0.04487260713934333,0.05070701140995281,0.884938904714285,0.002975101559276251,2212.903522518161,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,4,0.03,0.03,physics_filtered_s1.3,physics_informed,True,physics_filtered_s1.3,269.0184744071731,448.00248724547725,0.6004843322661448,0.043299813461400896,0.05070701140995281,0.8539216226032216,0.005741728976069752,1793.1951326752842,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,4,0.03,0.03,physics_filtered_s2,physics_informed,False,physics_filtered_s1.3,252.93258393979946,448.00248724547725,0.564578526103601,0.04349790134109031,0.05070701140995281,0.8578281411334504,0.011036657694276919,1685.922112392168,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,5,0.03,0.03,data_only_lowrank,data_only,False,physics_filtered_s1.3,562.8193891766949,444.3706533171184,1.2665539116397186,0.05062096055615042,0.05120283791884502,0.9886358376345175,0.0,3751.8694369428813,True,False,False,data-driven candidate without PDE residual selection
kdv,5,0.03,0.03,risky_sensor_overfit,risky,False,physics_filtered_s1.3,16691.977682422545,444.3706533171184,37.56318640265951,0.20569487355287916,0.05120283791884502,4.017255330161234,0.0,111279.52529969785,True,False,False,fits observed points but injects high-frequency nonphysical structure
kdv,5,0.03,0.03,underfit_oversmooth,underfit,False,physics_filtered_s1.3,165.5060191090322,444.3706533171184,0.3724503809456583,0.04941090783343041,0.05120283791884502,0.9650033053007772,0.02512598345749006,1102.969506990551,True,False,False,oversmoothed challenge candidate; shown for diagnosis but not eligible for safe replacement
kdv,5,0.03,0.03,physics_filtered_s0.4,physics_informed,False,physics_filtered_s1.3,520.6851391842314,444.3706533171184,1.171736106553038,0.04998130546782268,0.05120283791884502,0.9761432666303658,0.0003005943958253632,3470.9743599649364,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,5,0.03,0.03,physics_filtered_s0.8,physics_informed,True,physics_filtered_s1.3,342.7932201690601,444.3706533171184,0.7714128230795432,0.047216434500258586,0.05120283791884502,0.9221448735746461,0.002630427462234135,2285.022645791526,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,5,0.03,0.03,physics_filtered_s1.3,physics_informed,True,physics_filtered_s1.3,266.6862997164889,444.3706533171184,0.600143816261808,0.045925861013823455,0.05120283791884502,0.8969397572399725,0.005085236802901256,1777.6322474985186,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,5,0.03,0.03,physics_filtered_s2,physics_informed,False,physics_filtered_s1.3,239.73724731934718,444.3706533171184,0.5394983794041452,0.04594342592847445,0.05120283791884502,0.8972828029648696,0.009816841001537376,1597.9441259962232,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,1,0.03,0.05,data_only_lowrank,data_only,False,physics_filtered_s1.3,894.523642716942,661.6057727494102,1.352049331431318,0.05937501903284495,0.06027224941069554,0.985113706762096,0.0,5963.1095068026125,True,False,False,data-driven candidate without PDE residual selection
kdv,1,0.03,0.05,risky_sensor_overfit,risky,False,physics_filtered_s1.3,16677.330033666443,661.6057727494102,25.207352657098298,0.2052534970707835,0.06027224941069554,3.4054394696434716,0.0,111181.70259458022,True,False,False,fits observed points but injects high-frequency nonphysical structure
kdv,1,0.03,0.05,underfit_oversmooth,underfit,False,physics_filtered_s1.3,215.2819572891803,661.6057727494102,0.32539310591946746,0.056693163416046834,0.06027224941069554,0.9406180119278209,0.031290526967122784,1434.6420299199929,True,False,False,oversmoothed challenge candidate; shown for diagnosis but not eligible for safe replacement
kdv,1,0.03,0.05,physics_filtered_s0.4,physics_informed,False,physics_filtered_s1.3,824.0696910000853,661.6057727494102,1.2455600070953563,0.05840312419657497,0.06027224941069554,0.9689886268827744,0.0004536311038407695,5493.415198024264,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,1,0.03,0.05,physics_filtered_s0.8,physics_informed,True,physics_filtered_s1.3,518.0602397752913,661.6057727494102,0.7830346425521758,0.05449434937411022,0.06027224941069554,0.9041366450732774,0.0038713307906381666,3453.3378972735977,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,1,0.03,0.05,physics_filtered_s1.3,physics_informed,True,physics_filtered_s1.3,386.7713002786108,661.6057727494102,0.584594808886445,0.05305942286474116,0.06027224941069554,0.8803292291667023,0.0071308308272624975,2578.061114132813,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,1,0.03,0.05,physics_filtered_s2,physics_informed,False,physics_filtered_s1.3,331.48902723876836,661.6057727494102,0.501037084155435,0.05300829319261097,0.06027224941069554,0.8794809171718911,0.013084861401069715,2209.476361772325,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,2,0.03,0.05,data_only_lowrank,data_only,False,physics_filtered_s1.3,904.6488424939807,681.3203050493847,1.3277878786078552,0.0805416215344532,0.08115947423960954,0.9923871770740575,0.0,6030.472748710788,True,False,False,data-driven candidate without PDE residual selection
kdv,2,0.03,0.05,risky_sensor_overfit,risky,False,physics_filtered_s1.3,16668.586396372008,681.3203050493847,24.46512495347365,0.2150910763003844,0.08115947423960954,2.650227571247127,0.0,111123.31992274111,True,False,False,fits observed points but injects high-frequency nonphysical structure
kdv,2,0.03,0.05,underfit_oversmooth,underfit,False,physics_filtered_s1.3,250.93042148781151,681.3203050493847,0.368300224766709,0.06859123292040366,0.08115947423960954,0.8451414152469072,0.03865096991260778,1672.1651914121408,True,False,False,oversmoothed challenge candidate; shown for diagnosis but not eligible for safe replacement
kdv,2,0.03,0.05,physics_filtered_s0.4,physics_informed,False,physics_filtered_s1.3,832.6144229347948,681.3203050493847,1.2220601921946865,0.07813573233568777,0.08115947423960954,0.9627432048665393,0.0005718358319466801,5550.246004761894,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,2,0.03,0.05,physics_filtered_s0.8,physics_informed,True,physics_filtered_s1.3,544.0729221583633,681.3203050493847,0.7985567406785653,0.0675624614389449,0.08115947423960954,0.8324654893481167,0.005027846229534157,3626.6399474827244,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,2,0.03,0.05,physics_filtered_s1.3,physics_informed,True,physics_filtered_s1.3,441.48274070913385,681.3203050493847,0.6479811880509458,0.06413019878061298,0.08115947423960954,0.7901751382776249,0.009269965542406776,2942.693570135552,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,2,0.03,0.05,physics_filtered_s2,physics_informed,False,physics_filtered_s1.3,395.1848822057326,681.3203050493847,0.5800280415495432,0.0641513424603374,0.08115947423960954,0.7904356584439055,0.0167349411635195,2634.0015605365757,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,3,0.03,0.05,data_only_lowrank,data_only,False,physics_filtered_s1.3,919.2087819709694,675.1760123817518,1.3614357813577618,0.05941242379686837,0.06027656311343576,0.9856637592968462,0.0,6127.684696301587,True,False,False,data-driven candidate without PDE residual selection
kdv,3,0.03,0.05,risky_sensor_overfit,risky,False,physics_filtered_s1.3,16776.00959588831,675.1760123817518,24.846868502791164,0.20702189520545647,0.06027656311343576,3.4345338305441038,0.0,111839.55751598494,True,False,False,fits observed points but injects high-frequency nonphysical structure
kdv,3,0.03,0.05,underfit_oversmooth,underfit,False,physics_filtered_s1.3,214.33976648414273,675.1760123817518,0.3174576148344447,0.053309502568962566,0.06027656311343576,0.8844150995761628,0.03165223066510625,1428.3589132066052,True,False,False,oversmoothed challenge candidate; shown for diagnosis but not eligible for safe replacement
kdv,3,0.03,0.05,physics_filtered_s0.4,physics_informed,False,physics_filtered_s1.3,841.8611331048764,675.1760123817518,1.246876544288244,0.058258204388743615,0.06027656311343576,0.9665150330177209,0.00046373842099366863,5612.031696301569,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,3,0.03,0.05,physics_filtered_s0.8,physics_informed,True,physics_filtered_s1.3,514.1795607945069,675.1760123817518,0.7615489166753505,0.05335059834364562,0.06027656311343576,0.8850968865354663,0.004003117929544694,3427.4695178559828,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,3,0.03,0.05,physics_filtered_s1.3,physics_informed,True,physics_filtered_s1.3,391.14019562624327,675.1760123817518,0.5793158946012552,0.05136006545836875,0.06027656311343576,0.852073555701261,0.007359396913569565,2607.1873118545864,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,3,0.03,0.05,physics_filtered_s2,physics_informed,False,physics_filtered_s1.3,336.8000764153653,675.1760123817518,0.4988330009344799,0.05066126618798952,0.06027656311343576,0.8404803387978262,0.013374157340158017,2244.8816149964305,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,4,0.03,0.05,data_only_lowrank,data_only,False,physics_filtered_s1.3,865.814021759548,639.1546533150912,1.354623669355837,0.04850392204378674,0.049609223883948915,0.9777198320270938,0.0,5771.7245388454685,True,False,False,data-driven candidate without PDE residual selection
kdv,4,0.03,0.05,risky_sensor_overfit,risky,False,physics_filtered_s1.3,16766.689051171852,639.1546533150912,26.232601083647534,0.20455409634995167,0.049609223883948915,4.123307730520895,0.0,111777.42639160069,True,False,False,fits observed points but injects high-frequency nonphysical structure
kdv,4,0.03,0.05,underfit_oversmooth,underfit,False,physics_filtered_s1.3,191.59039940756603,639.1546533150912,0.2997559329558933,0.04484018180529991,0.049609223883948915,0.9038678353301975,0.02836793811223699,1276.7184213901617,True,False,False,oversmoothed challenge candidate; shown for diagnosis but not eligible for safe replacement
kdv,4,0.03,0.05,physics_filtered_s0.4,physics_informed,False,physics_filtered_s1.3,801.120525632975,639.1546533150912,1.2534063883878765,0.047868139796874855,0.049609223883948915,0.9649040248621529,0.00042554974148174894,5340.432458727374,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,4,0.03,0.05,physics_filtered_s0.8,physics_informed,True,physics_filtered_s1.3,507.9293046227395,639.1546533150912,0.7946892070460122,0.045240812940545466,0.049609223883948915,0.9119435741519675,0.003619917028748917,3385.806234210735,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,4,0.03,0.05,physics_filtered_s1.3,physics_informed,True,physics_filtered_s1.3,365.93578087143356,639.1546533150912,0.5725308874361484,0.043741699503004126,0.049609223883948915,0.8817251324964801,0.00660850102585076,2439.164480756902,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,4,0.03,0.05,physics_filtered_s2,physics_informed,False,physics_filtered_s1.3,302.3685649489708,639.1546533150912,0.4730757468175833,0.04275902693650251,0.049609223883948915,0.8619168692432477,0.011994621239431433,2015.3483395445057,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,5,0.03,0.05,data_only_lowrank,data_only,False,physics_filtered_s1.3,783.8668016130586,575.3879957140873,1.362327346854424,0.07410148617183786,0.07502684682772741,0.9876662728609402,0.0,5225.392490136699,True,False,False,data-driven candidate without PDE residual selection
kdv,5,0.03,0.05,risky_sensor_overfit,risky,False,physics_filtered_s1.3,16654.743595224252,575.3879957140873,28.94523994118924,0.2112799725445951,0.07502684682772741,2.816058270806831,0.0,111031.10632623335,True,False,False,fits observed points but injects high-frequency nonphysical structure
kdv,5,0.03,0.05,underfit_oversmooth,underfit,False,physics_filtered_s1.3,222.19504744262957,575.3879957140873,0.3861655945165718,0.06595233845095333,0.07502684682772741,0.8790498500024994,0.03359087731216108,1480.7057280012555,True,False,False,oversmoothed challenge candidate; shown for diagnosis but not eligible for safe replacement
kdv,5,0.03,0.05,physics_filtered_s0.4,physics_informed,False,physics_filtered_s1.3,731.0167679624099,575.3879957140873,1.2704762237091471,0.07274073255969643,0.07502684682772741,0.9695293836051811,0.0004667470755559104,4873.057425886066,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,5,0.03,0.05,physics_filtered_s0.8,physics_informed,True,physics_filtered_s1.3,497.57613701352255,575.3879957140873,0.8647662807007349,0.0668107317556021,0.07502684682772741,0.8904909986170524,0.004027059729830195,3316.770519304578,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,5,0.03,0.05,physics_filtered_s1.3,physics_informed,True,physics_filtered_s1.3,385.95506932781655,575.3879957140873,0.6707735861760984,0.06419582702860795,0.07502684682772741,0.8556380781289569,0.007556740436631785,2572.610123933643,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,5,0.03,0.05,physics_filtered_s2,physics_informed,False,physics_filtered_s1.3,340.35077628076226,575.3879957140873,0.5915152537347744,0.06328076531094388,0.07502684682772741,0.8434416210426957,0.014008899481977866,2268.5408786409516,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,1,0.05,0.0,data_only_lowrank,data_only,True,physics_filtered_s1.3,229.79743477973634,231.72689896091345,0.9916735424768122,0.02784989485629031,0.028229074187593003,0.9865677730070257,0.0,1531.9637904686876,True,False,False,data-driven candidate without PDE residual selection
kdv,1,0.05,0.0,risky_sensor_overfit,risky,False,physics_filtered_s1.3,16485.146943584372,231.72689896091345,71.14041148224632,0.1995643905634498,0.028229074187593003,7.069462825107142,0.0,109900.82563210581,True,False,False,fits observed points but injects high-frequency nonphysical structure
kdv,1,0.05,0.0,underfit_oversmooth,underfit,False,physics_filtered_s1.3,112.4725991778093,231.72689896091345,0.4853670406074875,0.03142888764014671,0.028229074187593003,1.1133516965585328,0.013910753301860215,749.7105775913664,True,False,False,oversmoothed challenge candidate; shown for diagnosis but not eligible for safe replacement
kdv,1,0.05,0.0,physics_filtered_s0.4,physics_informed,False,physics_filtered_s1.3,211.11700918596716,231.72689896091345,0.9110595711272019,0.02757444892986548,0.028229074187593003,0.9768102469689903,0.0001043954751795935,1407.4276107566052,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,1,0.05,0.0,physics_filtered_s0.8,physics_informed,True,physics_filtered_s1.3,142.76066247284066,231.72689896091345,0.6160728992317815,0.026362013293550278,0.028229074187593003,0.9338603567878546,0.0009726507451697573,951.7163070699975,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,1,0.05,0.0,physics_filtered_s1.3,physics_informed,True,physics_filtered_s1.3,127.0013982759013,231.72689896091345,0.5480649801356152,0.025868178681617532,0.028229074187593003,0.9163665272476602,0.002050740129424145,846.6488305083063,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,1,0.05,0.0,physics_filtered_s2,physics_informed,False,physics_filtered_s1.3,131.95487905670205,231.72689896091345,0.5694413538022575,0.02670830265576888,0.028229074187593003,0.9461274740126389,0.004455400597807764,879.6565332801102,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,2,0.05,0.0,data_only_lowrank,data_only,True,physics_filtered_s1.3,194.2531750537823,202.23630694044988,0.9605257235585337,0.019574654441331416,0.020205833755459767,0.9687625206296393,0.0,1295.0111525215734,False,False,False,data-driven candidate without PDE residual selection
kdv,2,0.05,0.0,risky_sensor_overfit,risky,False,physics_filtered_s1.3,16463.388745243064,202.23630694044988,81.40669197490222,0.1974159461580048,0.020205833755459767,9.770244996442738,0.0,109755.74337583146,False,False,False,fits observed points but injects high-frequency nonphysical structure
kdv,2,0.05,0.0,underfit_oversmooth,underfit,False,physics_filtered_s1.3,119.57172011125974,202.23630694044988,0.5912475456074661,0.02710218464815982,0.020205833755459767,1.3413049406830493,0.014586410566595752,797.0381712532734,False,False,False,oversmoothed challenge candidate; shown for diagnosis but not eligible for safe replacement
kdv,2,0.05,0.0,physics_filtered_s0.4,physics_informed,False,physics_filtered_s1.3,183.83343725729222,202.23630694044988,0.9090031361748638,0.019251692700334392,0.020205833755459767,0.9527789316874719,0.00012600429862410294,1225.545655210492,False,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,2,0.05,0.0,physics_filtered_s0.8,physics_informed,True,physics_filtered_s1.3,149.2996240336654,202.23630694044988,0.7382434256853154,0.01837795139523677,0.020205833755459767,0.9095368999243287,0.0011627706451596503,995.3145850571857,False,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,2,0.05,0.0,physics_filtered_s1.3,physics_informed,True,physics_filtered_s1.3,140.44464334895102,202.23630694044988,0.6944581092963955,0.018941204818724217,0.020205833755459767,0.937412682249192,0.0023483755408190855,936.2739800387526,False,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,2,0.05,0.0,physics_filtered_s2,physics_informed,False,physics_filtered_s1.3,146.29661221519356,202.23630694044988,0.7233944014724867,0.021010317703670754,0.020205833755459767,1.03981443957757,0.004894801138178534,975.2700504402438,False,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,3,0.05,0.0,data_only_lowrank,data_only,True,physics_filtered_s1.3,245.2309389967883,251.2847545615706,0.9759085441719468,0.030701917998547674,0.031139367965233332,0.9859518674829876,0.0,1634.8365449352716,True,False,False,data-driven candidate without PDE residual selection
kdv,3,0.05,0.0,risky_sensor_overfit,risky,False,physics_filtered_s1.3,16433.451096522094,251.2847545615706,65.39772428770824,0.2005262541584747,0.031139367965233332,6.439637900676719,0.0,109556.16331647628,True,False,False,fits observed points but injects high-frequency nonphysical structure
kdv,3,0.05,0.0,underfit_oversmooth,underfit,False,physics_filtered_s1.3,119.86791939623177,251.2847545615706,0.47702026175591516,0.03272437157691842,0.031139367965233332,1.050900314110544,0.01456579720407949,798.9992886931482,True,False,False,oversmoothed challenge candidate; shown for diagnosis but not eligible for safe replacement
kdv,3,0.05,0.0,physics_filtered_s0.4,physics_informed,False,physics_filtered_s1.3,222.3176700702068,251.2847545615706,0.8847240671567798,0.030215093346987427,0.031139367965233332,0.9703181316895012,0.00010182091629540569,1482.0820449257626,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,3,0.05,0.0,physics_filtered_s0.8,physics_informed,True,physics_filtered_s1.3,143.16205299938466,251.2847545615706,0.5697204084233692,0.02787910826896903,0.031139367965233332,0.8953010317743239,0.0009628130661298935,954.3789763921568,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,3,0.05,0.0,physics_filtered_s1.3,physics_informed,True,physics_filtered_s1.3,134.75960130561677,251.2847545615706,0.5362824399782559,0.027015518125836007,0.031139367965233332,0.8675679658986941,0.002130357598061021,898.3580052073567,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,3,0.05,0.0,physics_filtered_s2,physics_informed,False,physics_filtered_s1.3,144.9050512258536,251.2847545615706,0.5766567553160012,0.027859003218188842,0.031139367965233332,0.8946553844123739,0.004727886362322874,965.9786809949702,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,4,0.05,0.0,data_only_lowrank,data_only,False,physics_filtered_s1.3,197.68264516885804,192.72548125354032,1.0257213726128684,0.03296876101994751,0.03337133386238284,0.9879365672021561,0.0,1317.8705730498548,True,False,False,data-driven candidate without PDE residual selection
kdv,4,0.05,0.0,risky_sensor_overfit,risky,False,physics_filtered_s1.3,16490.24131899213,192.72548125354032,85.56336822580447,0.20245314788387797,0.03337133386238284,6.066678326754643,0.0,109934.76721599273,True,False,False,fits observed points but injects high-frequency nonphysical structure
kdv,4,0.05,0.0,underfit_oversmooth,underfit,False,physics_filtered_s1.3,124.36577441143125,192.72548125354032,0.645300110823545,0.03324942642036478,0.03337133386238284,0.9963469412545172,0.015517156477174448,828.9900216825029,True,False,False,oversmoothed challenge candidate; shown for diagnosis but not eligible for safe replacement
kdv,4,0.05,0.0,physics_filtered_s0.4,physics_informed,False,physics_filtered_s1.3,186.00803843069536,192.72548125354032,0.965145019853349,0.03197870324302626,0.03337133386238284,0.9582686557852977,0.00013975882489986768,1240.0393172904446,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,4,0.05,0.0,physics_filtered_s0.8,physics_informed,True,physics_filtered_s1.3,149.53538748738515,192.72548125354032,0.7758983737633679,0.02769560084115334,0.03337133386238284,0.8299219010703891,0.001296552498873439,996.8825009735922,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,4,0.05,0.0,physics_filtered_s1.3,physics_informed,True,physics_filtered_s1.3,143.69048612885297,192.72548125354032,0.7455707734869784,0.026812756074093287,0.03337133386238284,0.8034667173886614,0.0025978155219156464,957.9086607437189,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,4,0.05,0.0,physics_filtered_s2,physics_informed,False,physics_filtered_s1.3,151.9314463166938,192.72548125354032,0.7883308700462881,0.028093329168291395,0.03337133386238284,0.8418401638754149,0.00532215708083234,1012.8304661490672,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,5,0.05,0.0,data_only_lowrank,data_only,True,physics_filtered_s0.8,254.62823839132594,255.39241003870347,0.9970078529457367,0.04923113089088154,0.04952727445706741,0.9940205963193756,0.0,1697.471155487231,True,False,False,data-driven candidate without PDE residual selection
kdv,5,0.05,0.0,risky_sensor_overfit,risky,False,physics_filtered_s0.8,16450.190054306593,255.39241003870347,64.4114288745448,0.20422100831822476,0.04952727445706741,4.123404943091101,0.0,109667.75437817164,True,False,False,fits observed points but injects high-frequency nonphysical structure
kdv,5,0.05,0.0,underfit_oversmooth,underfit,False,physics_filtered_s0.8,146.3938451188868,255.39241003870347,0.5732114164892408,0.04509352345397152,0.04952727445706741,0.9104785988607196,0.017863444724908133,975.807216366739,True,False,False,oversmoothed challenge candidate; shown for diagnosis but not eligible for safe replacement
kdv,5,0.05,0.0,physics_filtered_s0.4,physics_informed,False,physics_filtered_s0.8,231.06714713573737,255.39241003870347,0.9047533836292134,0.04851083735619877,0.04952727445706741,0.9794772251655155,0.00013902080169086938,1540.3980245522837,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,5,0.05,0.0,physics_filtered_s0.8,physics_informed,True,physics_filtered_s0.8,156.72975814220754,255.39241003870347,0.6136821298583435,0.0450515350594668,0.04952727445706741,0.9096308155945464,0.0013074578949662918,1044.816611229651,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
kdv,5,0.05,0.0,physics_filtered_s1.3,physics_informed,True,physics_filtered_s0.8,158.72600386987,255.39241003870347,0.6214985161298068,0.04298365454477213,0.04952727445706741,0.8678784571754403,0.0027887111749857452,1058.119194225561,True,False,False,physics-filtered candidate selected by residual-calibrated certificate
